time,open,high,low,close,volume,date,ma9,ma18,ma27,ma36,ma45,ema,cci,rsi,mfi,macd,macdsignal,macdhist,tenkansen,kijunsen,senkou_a,senkou_a_f,senkou_b,senkou_b_f,chikouspan
1662562800000.0,18905.71,18936.17,18894.3,18925.03,3074.39801,2022-09-07 15:00:00,18877.086666666666,18808.662222222225,18798.231481481485,18795.76444444444,18785.715555555555,18823.62922109396,115.61508073167907,66.91396881631843,63.10620903886176,37.06161063046966,20.355967475020627,16.70564315544903,18870.985,18821.455,18738.427499999998,18846.22,18815.385000000002,18739.675000000003,19312.33
1662563700000.0,18925.03,18931.78,18866.16,18869.94,2894.52369,2022-09-07 15:15:00,18882.415555555555,18815.397222222222,18800.96925925926,18798.19583333333,18789.436666666665,18825.64273322031,77.73411355248614,56.67368175741464,61.89558623113209,35.199943668572814,23.324762713731065,11.875180954841749,18888.245000000003,18821.455,18762.775,18854.850000000002,18815.385000000002,18788.370000000003,19364.28
1662564600000.0,18871.0,18890.35,18849.67,18856.88,2761.80377,2022-09-07 15:30:00,18884.364444444447,18822.85166666667,18802.89148148148,18799.818055555555,18792.972666666665,18827.00087525421,50.05514892129437,54.5426653839823,61.95548839320122,32.29841036602011,25.119492244188873,7.178918121831234,18891.4,18821.455,18762.775,18856.4275,18815.385000000002,18788.370000000003,19395.02
1662565500000.0,18857.89,18906.72,18856.73,18871.35,2497.77987,2022-09-07 15:45:00,18882.564444444448,18829.13722222222,18806.61925925926,18801.99583333333,18796.218888888885,18828.929098069242,57.03270081619927,56.49457116734327,67.50089040254514,30.81135823022123,26.257865441395346,4.553492788825885,18891.4,18821.455,18762.775,18856.4275,18815.385000000002,18788.370000000003,19381.79
1662566400000.0,18870.6,18952.75,18862.42,18891.58,3370.17061,2022-09-07 16:00:00,18888.255555555555,18837.095555555556,18810.85740740741,18805.22972222222,18799.995777777778,18831.653050327102,75.46497238350028,59.13639352792843,68.28498118283517,30.9089514773259,27.188082648581457,3.720868828744443,18891.4,18821.455,18767.7675,18856.4275,18815.385000000002,18788.370000000003,19341.56
1662567300000.0,18891.58,18899.0,18850.42,18888.02,2439.78313,2022-09-07 16:15:00,18892.909999999996,18845.341666666667,18814.55555555556,18808.861388888887,18802.96022222222,18834.103787269403,47.447967154640466,58.463595856016795,63.325254164507896,30.34918605580242,27.82030333002565,2.5288827257767714,18891.4,18821.455,18788.805,18856.4275,18815.385000000002,18819.9,19337.21
1662568200000.0,18888.82,18968.9,18876.42,18941.27,3628.22199,2022-09-07 16:30:00,18895.874444444446,18858.214444444446,18820.225185185187,18813.034722222223,18806.78422222222,18838.763187822908,95.69516796186639,64.89684153330997,61.72998872309812,33.812626981321955,29.01876806028491,4.793858921037046,18909.285,18821.615,18785.5775,18865.45,18815.385000000002,18820.06,19303.94
1662569100000.0,18941.96,18981.22,18892.75,18916.41,3757.52653,2022-09-07 16:45:00,18896.243333333332,18869.340555555555,18826.203333333335,18816.256388888887,18809.81311111111,18842.139136178434,92.37462630170661,60.208439885100496,62.14129276500895,34.15768608842336,30.0465516659126,4.111134422510762,18915.445,18827.775,18771.219999999998,18871.61,18815.385000000002,18826.22,19310.21
1662570000000.0,18916.41,18958.54,18912.83,18936.96,2950.51216,2022-09-07 17:00:00,18899.71555555555,18880.338333333333,18832.547777777778,18819.88472222222,18813.76622222222,18846.261782431546,97.52447691569826,62.612904352966666,59.37227140355837,35.678086402098415,31.172858613149764,4.505227788948652,18915.445,18827.775,18771.219999999998,18871.61,18757.825,18826.22,19280.93
1662570900000.0,18936.96,18963.32,18906.0,18913.11,1587.97397,2022-09-07 17:15:00,18898.391111111112,18887.73888888889,18838.57185185185,18823.27138888889,18816.28977777778,18849.168226673653,84.30867625468508,58.21615079138742,62.10083546868172,34.56013124726087,31.850313139971984,2.7098181072888856,18915.445,18827.775,18772.96,18871.61,18755.385000000002,18827.775,19292.84
1662571800000.0,18913.11,18998.6,18911.16,18989.01,2984.337,2022-09-07 17:30:00,18911.621111111115,18897.01833333333,18847.471851851853,18828.632222222222,18820.88088888889,18855.2483037748,146.17331685117185,66.3213098634256,70.20546165673338,39.34509366159182,33.349269244295954,5.995824417295864,18924.135,18836.465,18766.5225,18880.3,18736.53,18836.465,19350.28
1662572700000.0,18988.12,19031.88,18971.23,18998.95,4570.93959,2022-09-07 17:45:00,18927.406666666666,18905.88555555556,18857.703333333335,18834.020277777774,18825.335777777775,18861.496203610677,192.40859703386468,67.21815163156344,70.88858129501834,43.43855317525231,35.36712603048723,8.071427144765082,18941.15,18853.105000000003,18761.692499999997,18897.127500000002,18725.995000000003,18853.105000000003,19347.63
1662573600000.0,18998.95,19054.88,18974.64,18985.78,3801.49556,2022-09-07 18:00:00,18940.12111111111,18911.34277777778,18866.131851851853,18839.99472222222,18829.620888888887,18866.899846931952,176.66954512710825,64.75758378747197,70.55209883816916,45.10005503723369,37.31371183183652,7.786343205397166,18952.65,18864.605000000003,18761.692499999997,18908.627500000002,18725.995000000003,18864.605000000003,19269.24
1662574500000.0,18985.78,19006.4,18968.1,18984.23,2822.80311,2022-09-07 18:15:00,18950.41555555556,18919.335555555557,18874.868888888886,18845.746944444443,18834.266888888887,18872.001157934912,128.74154956672257,64.4585228204067,71.04994660823183,45.764194045485056,39.003808274566225,6.76038577091883,18952.65,18864.605000000003,18761.692499999997,18908.627500000002,18715.385000000002,18864.605000000003,19304.51
1662575400000.0,18984.23,19036.0,18960.0,19022.37,3455.25303,2022-09-07 18:30:00,18965.343333333334,18929.126666666663,18885.34222222222,18852.2525,18840.15777777778,18878.53893367687,143.32634878452123,68.33376780651137,71.31360043802411,48.80550872094318,40.964148363841616,7.841360357101564,18965.65,18864.605000000003,18761.692499999997,18915.127500000002,18706.04,18864.605000000003,19299.74
1662576300000.0,19022.37,19188.5,19015.3,19074.73,6455.09341,2022-09-07 18:45:00,18980.17222222222,18938.02333333333,18898.867037037035,18860.211944444443,18846.46222222222,18887.068980038748,232.09036382490078,72.72975450050583,79.63929427990884,54.808983082388295,43.73311530755095,11.075867774837342,19040.625,18951.184999999998,18747.795,18995.905,18705.85,18931.415,19300.44
1662577200000.0,19074.73,19165.68,19050.4,19161.49,3659.41514,2022-09-07 19:00:00,19007.403333333332,18951.82333333333,18915.36148148148,18871.503333333334,18854.485777777776,18899.000328732716,216.5751347623481,78.14397306189007,85.75935493547608,65.80898170651562,48.148288587343885,17.66069311917174,19047.25,18952.754999999997,18747.795,19000.0025,18691.97,18931.415,19175.99
1662578100000.0,19163.04,19200.0,19101.22,19107.09,3829.43015,2022-09-07 19:15:00,19026.306666666664,18963.01111111111,18928.994444444445,18880.987500000003,18861.169111111107,18908.04770574434,184.35324574225777,68.90616648672385,86.15643788009851,69.3376532016955,52.38616151021421,16.951491691481294,19053.0,18986.695,18748.7775,19019.8475,18691.97,18937.165,19183.59
1662579000000.0,19107.09,19136.56,19048.68,19056.67,3480.23647,2022-09-07 19:30:00,19042.257777777777,18970.324444444443,18939.245185185184,18889.493333333332,18867.068666666666,18914.50954462502,108.99981230502334,61.633722273899004,79.12948382192798,67.29000091784474,55.366929391740314,11.923071526104422,19055.58,19003.955,18782.165,19029.7675,18700.385000000002,18937.165,19213.92
1662579900000.0,19056.67,19076.99,18990.01,18992.38,3111.61409,2022-09-07 19:45:00,19042.632222222222,18977.126666666663,18945.556296296298,18896.261944444446,18871.432222222225,18917.895216597844,44.503768406432634,53.8320375592514,78.03977912700766,59.790330314623134,56.25160957631688,3.538720738306253,19080.0,19007.11,18782.165,19043.555,18700.385000000002,18937.165,19233.87
1662580800000.0,18992.37,19037.11,18987.89,19000.68,2391.52742,2022-09-07 20:00:00,19042.824444444443,18985.115555555552,18951.53185185185,18903.98361111111,18875.78111111111,18921.494555006633,29.72982920180774,54.63049792128539,72.60097986592278,53.895256989424524,55.78033905893841,-1.885082069513885,19080.0,19007.11,18803.065000000002,19043.555,18721.285,18937.165,19213.0
1662581700000.0,19000.97,19263.91,19000.44,19215.54,7835.8295,2022-09-07 20:15:00,19068.353333333336,19004.23722222222,18963.679629629627,18916.687222222226,18885.666444444447,18934.27913957156,156.21553162961987,69.38923048280427,74.74716856976781,65.80224789430576,57.78472082601188,8.017527068293887,19111.955,19039.065000000002,18803.065000000002,19075.510000000002,18721.285,18969.120000000003,19238.62
1662582600000.0,19215.54,19344.99,19201.22,19313.09,6182.68312,2022-09-07 20:30:00,19104.893333333333,19027.654444444444,18981.188148148147,18932.375000000004,18897.576222222226,18950.749176981495,224.69648041016686,73.5898413025995,76.24002977435947,82.16297013722578,62.66037068825466,19.502599448971125,19152.495000000003,19079.605000000003,18803.065000000002,19116.050000000003,18721.285,19009.660000000003,19243.29
1662583500000.0,19313.09,19454.05,19310.09,19387.62,6468.30986,2022-09-07 20:45:00,19145.476666666666,19055.41,19001.243333333332,18950.37583333334,18910.897333333334,18969.743560590996,230.78778138625395,76.2692457399499,80.75524707676888,99.99028277612524,70.12635310582877,29.86392967029647,19220.97,19151.86,18803.065000000002,19186.415,18721.285,19064.190000000002,19208.38
1662584400000.0,19387.62,19464.06,19383.24,19393.52,3649.11207,2022-09-07 21:00:00,19180.897777777776,19080.535,19018.981481481485,18969.374722222223,18924.349111111114,18988.168623173995,199.41140210155658,76.47273629457706,80.98720055664886,113.28871538180101,78.75882556102322,34.5298898207778,19225.975,19156.864999999998,18831.34,19191.42,18739.675000000003,19069.195,19224.47
1662585300000.0,19392.49,19413.79,19325.27,19355.07,2982.86541,2022-09-07 21:15:00,19202.406666666666,19104.905,19035.35111111111,18987.12277777778,18937.683999999997,19004.120856949037,146.46113157206292,72.13175204219101,75.49511410423725,119.34943932776878,86.87694831437233,32.47249101339645,19225.975,19156.864999999998,18832.125,19191.42,18739.675000000003,19069.195,19218.4
1662586200000.0,19355.07,19381.22,19273.46,19312.33,1291.57042,2022-09-07 21:30:00,19225.211111111115,19125.75888888889,19050.411111111112,19003.04861111111,18949.83222222222,19017.52125447299,107.47174740350727,67.54210756588735,72.18831944327202,119.32830350962104,93.36721935342207,25.961084156198964,19225.975,19156.864999999998,18846.22,19191.42,18739.675000000003,19069.195,19265.91
1662587100000.0,19312.33,19395.56,19310.49,19364.28,1653.79074,2022-09-07 21:45:00,19259.39,19150.823888888888,19066.679629629627,19019.281388888885,18963.472666666665,19032.59772166982,109.09676781831408,70.0376457333948,76.58049249522702,122.09603694543694,99.11298287182504,22.983054073611896,19225.975,19156.864999999998,18854.850000000002,19191.42,18788.370000000003,19069.195,19290.78
1662588000000.0,19364.28,19427.0,19349.44,19395.02,3101.5519,2022-09-07 22:00:00,19304.127777777776,19173.380000000005,19086.12703703704,19035.199166666665,18977.83511111111,19048.355212032002,108.6894777519551,71.43707076644866,76.46034929697447,125.32527497126648,104.35544129171333,20.969833679553147,19225.975,19157.239999999998,18856.4275,19191.6075,18788.370000000003,19069.195,19338.43
1662588900000.0,19395.48,19421.06,19368.1,19381.79,2223.15678,2022-09-07 22:15:00,19346.47333333334,19194.64888888889,19105.568148148148,19050.267222222225,18992.481555555554,19062.852376726263,95.14144120436637,69.92338129755542,70.2500777748873,125.37171188641878,108.55869541065442,16.813016475764357,19232.25,19157.239999999998,18856.4275,19194.745,18788.370000000003,19069.195,19352.29
1662589800000.0,19382.86,19404.97,19314.05,19341.56,2561.47056,2022-09-07 22:30:00,19360.475555555553,19214.414444444446,19122.983333333334,19062.878611111115,19005.44488888889,19074.970099477294,70.14250892352257,65.38631734567647,64.55714704361594,120.7701258582747,111.00098150017848,9.769144358096213,19332.64,19157.239999999998,18856.4275,19244.94,18788.370000000003,19069.195,19324.14
1662590700000.0,19341.56,19368.0,19320.72,19337.21,2095.84069,2022-09-07 22:45:00,19363.155555555553,19234.024444444447,19139.488148148146,19076.68,19018.53111111111,19086.37183428263,58.427463513845346,64.89598088457883,59.03786955565833,115.44158836205679,111.88910287255415,3.5524854895026436,19368.760000000002,19170.239999999998,18856.4275,19269.5,18819.9,19069.195,19310.2
1662591600000.0,19337.2,19353.08,19291.88,19303.94,2192.74876,2022-09-07 23:00:00,19353.85777777778,19249.667222222226,19154.892592592594,19089.396944444445,19031.07222222222,19095.831319748602,41.85030148266707,61.1207443088578,60.580001662164605,107.29721752186015,110.97072580241534,-3.673508280555197,19368.760000000002,19178.405,18865.45,19273.5825,18820.06,19069.195,19299.3
1662592500000.0,19303.94,19337.04,19280.17,19310.21,1794.14694,2022-09-07 23:15:00,19344.60111111111,19262.749444444446,19168.55703703704,19100.386388888888,19044.42,19105.152131933446,33.57450124972795,61.57442073944463,62.23883599572484,100.19371082345242,108.81532280662276,-8.62161198317034,19350.23,19185.03,18871.61,19267.629999999997,18826.22,19069.195,19302.79
1662593400000.0,19311.46,19317.76,19278.0,19280.93,1611.11508,2022-09-07 23:30:00,19336.36333333333,19269.385000000002,19182.057777777776,19110.604166666664,19056.97088888889,19112.794647936338,19.795522563802397,58.16130784247956,63.25365527824026,91.15075018141215,105.28240828158064,-14.131658100168494,19350.23,19185.03,18871.61,19267.629999999997,18826.22,19069.195,19337.57
1662594300000.0,19282.05,19311.22,19246.24,19292.84,2088.42915,2022-09-07 23:45:00,19334.19777777778,19279.704444444447,19195.23851851852,19121.357777777775,19069.27844444444,19120.622706721715,10.36091216902289,59.15313149003693,52.80651585880275,83.97713998971449,101.02135462320742,-17.044214633492928,19336.620000000003,19187.61,18871.61,19262.115,18827.775,19069.195,19284.2
1662595200000.0,19292.85,19371.35,19281.9,19350.28,3178.94288,2022-09-08 00:00:00,19332.64222222222,19296.016111111112,19211.430000000004,19133.17027777778,19081.953555555552,19130.607806429467,38.915539851868346,63.631034286352936,48.98820200332582,81.9818939422039,97.21346248700671,-15.231568544802812,19336.620000000003,19212.03,18880.3,19274.325,18836.465,19069.195,19276.01
1662596100000.0,19350.28,19384.81,19336.61,19347.63,1934.51004,2022-09-08 00:15:00,19327.376666666667,19315.752222222225,19224.71222222222,19146.439444444448,19093.634666666665,19140.04355397601,50.97192688049976,63.286333750999816,41.82463932088593,79.27300437287704,93.62537086418078,-14.35236649130374,19333.65,19212.03,18897.127500000002,19272.84,18853.105000000003,19069.195,19234.31
1662597000000.0,19346.92,19349.79,19230.96,19269.24,2709.19503,2022-09-08 00:30:00,19314.87111111111,19330.672222222223,19234.722962962962,19157.893888888888,19103.188000000002,19145.660790759663,-13.294449313535697,53.97219816743174,31.445506292232896,69.99392560063643,88.89908181147192,-18.905156210835486,19317.965,19212.03,18908.627500000002,19264.997499999998,18864.605000000003,19069.195,19230.42
1662597900000.0,19270.45,19310.84,19255.08,19304.51,1598.73885,2022-09-08 00:45:00,19310.754444444443,19335.615,19246.527777777777,19169.926111111112,19112.453777777777,19152.56727811794,-24.92516056114732,57.03604038805729,38.214529227877925,64.73990176938605,84.06724580305475,-19.327344033668695,19307.885000000002,19212.03,18908.627500000002,19259.9575,18864.605000000003,19069.195,19112.32
1662598800000.0,19304.51,19330.02,19292.11,19299.74,1617.45032,2022-09-08 01:00:00,19306.591111111113,19334.873333333337,19258.213333333333,19181.26388888889,19122.662222222225,19158.96609211281,-31.194300166754427,56.488390547198996,43.1266850995783,59.50521185294201,79.1548390130322,-19.64962716009019,19307.885000000002,19225.975,18915.127500000002,19266.93,18864.605000000003,19069.195,19179.32
1662599700000.0,19300.62,19313.56,19269.12,19300.44,1588.20526,2022-09-08 01:15:00,19306.202222222222,19330.03,19268.512222222223,19192.719999999998,19132.757999999998,19165.117131586165,-74.51576967387491,56.55431773699669,37.760712970051635,54.78167745284736,74.28020670099524,-19.498529248147875,19307.885000000002,19225.975,18995.905,19266.93,18931.415,19088.965,19171.66
1662600600000.0,19299.65,19308.56,19151.48,19175.99,3511.45201,2022-09-08 01:30:00,19291.288888888885,19317.945,19272.262592592593,19199.239999999998,19138.566888888887,19165.58986499546,-202.560333737337,43.83731177939685,27.150902177161473,40.528974689779716,67.52996029875213,-27.000985608972414,19268.145,19225.975,19000.0025,19247.059999999998,18931.415,19090.535,19154.64
1662601500000.0,19176.76,19211.89,19170.77,19183.59,1920.98256,2022-09-08 01:45:00,19280.47333333333,19308.41833333333,19273.081111111114,19206.661666666667,19144.577999999998,19166.372479560876,-206.5917096312925,44.655766873316104,27.439996034976716,29.506726374667778,59.92531351393526,-30.41858713926748,19268.145,19225.975,19019.8475,19247.059999999998,18937.165,19118.725,19195.71
1662602400000.0,19183.18,19225.74,19182.35,19213.92,1791.53742,2022-09-08 02:00:00,19271.704444444447,19302.95111111111,19277.03777777778,19214.355,19151.427111111112,19168.439763058228,-158.94368237023207,47.917739383385964,34.189284148496675,22.954289929784863,52.531108797105176,-29.576818867320313,19268.145,19225.975,19029.7675,19247.059999999998,18937.165,19135.985,19210.8
1662603300000.0,19213.92,19257.53,19211.22,19233.87,1937.653,2022-09-08 02:15:00,19258.77,19295.70611111111,19283.60074074074,19223.265,19158.290222222222,19171.28455596874,-103.80569766362882,50.005059928949,40.94489858536659,19.150480294283625,45.85498309654086,-26.704502802257238,19268.145,19225.975,19043.555,19247.059999999998,18937.165,19139.14,19227.74
1662604200000.0,19233.87,19257.17,19206.57,19213.0,1728.77059,2022-09-08 02:30:00,19243.81111111111,19285.59388888889,19291.771851851852,19229.486944444445,19165.913777777776,19173.09827092662,-102.7185360716256,47.84483670576547,41.612728655261414,14.28720516339672,39.54142750991203,-25.254222346515313,19250.635000000002,19232.25,19043.555,19241.4425,18937.165,19139.14,19201.69
1662605100000.0,19213.0,19249.41,19201.22,19238.62,1460.09915,2022-09-08 02:45:00,19240.408888888887,19277.64,19300.584444444445,19236.144444444446,19174.39688888889,19175.9470417559,-87.6391913258313,50.66258643525734,47.18879876553189,12.357890400871838,34.104720088103996,-21.746829687232157,19240.75,19307.77,19075.510000000002,19274.260000000002,18969.120000000003,19139.14,19222.39
1662606000000.0,19238.62,19260.0,19234.11,19243.29,1706.41827,2022-09-08 03:00:00,19233.606666666667,19272.18055555555,19301.612222222222,19243.2975,19182.662222222225,19178.874996462164,-57.40057340257013,51.180339054609824,52.96392907079442,11.078023958423728,29.499380862167943,-18.421356903744215,19240.75,19307.77,19116.050000000003,19274.260000000002,19009.660000000003,19139.14,19195.31
1662606900000.0,19243.29,19250.2,19206.76,19208.38,1416.64075,2022-09-08 03:15:00,19223.455555555556,19265.02333333333,19297.734074074073,19249.523888888893,19189.702222222222,19180.15782270294,-81.64640861952269,47.19335557850302,54.24012172207371,7.164191002564621,25.03234289024728,-17.868151887682657,19232.52,19307.77,19186.415,19270.145,19064.190000000002,19156.864999999998,19185.04
1662607800000.0,19207.6,19233.37,19191.23,19224.47,1829.8739,2022-09-08 03:30:00,19215.01444444444,19260.608333333337,19291.691481481485,19255.137777777778,19197.17888888889,19182.08443910716,-79.80362127060326,49.159179896844144,45.074550154531664,5.299687222304783,21.085811756658778,-15.786124534353995,19230.02,19289.239999999998,19191.42,19259.629999999997,19069.195,19156.864999999998,19261.9
1662608700000.0,19224.47,19241.85,19212.87,19218.4,1968.62778,2022-09-08 03:45:00,19219.72666666667,19255.507777777777,19285.205555555556,19259.12861111111,19203.337333333333,19183.663376537283,-60.81562136713299,48.42676208998534,45.11724356670073,3.2942818420742697,17.527505773741876,-14.233223931667606,19215.385000000002,19289.239999999998,19191.42,19252.3125,19069.195,19156.864999999998,19290.69
1662609600000.0,19218.4,19288.74,19211.16,19265.91,2595.53758,2022-09-08 04:00:00,19228.873333333337,19254.673333333332,19281.903333333332,19262.029166666664,19211.104,19187.239316687836,-8.766231808515569,54.180918551103595,55.056960771051656,5.47552512717084,15.117109644427668,-9.641584517256828,19235.545,19289.239999999998,19191.42,19262.392499999998,19069.195,19156.864999999998,19277.4
1662610500000.0,19265.91,19327.7,19242.21,19290.78,2500.39662,2022-09-08 04:15:00,19237.413333333334,19254.558888888885,19281.105185185184,19267.131666666668,19218.966666666667,19191.741085527494,46.47498058112905,56.892282013808135,56.529862698475384,9.106008896094863,13.914889494761107,-4.808880598666244,19259.465,19289.239999999998,19191.42,19274.3525,19069.195,19156.864999999998,19307.68
1662611400000.0,19290.16,19368.51,19289.39,19338.43,2691.11607,2022-09-08 04:30:00,19249.031111111108,19253.900555555556,19280.147777777776,19274.958333333336,19228.418222222223,19198.118864417604,113.43209271790671,61.58297389899368,58.16975340892723,15.647772431337216,14.261466082076328,1.386306349260888,19279.87,19286.27,19191.6075,19283.07,19069.195,19157.239999999998,19361.51
1662612300000.0,19338.43,19391.22,19326.81,19352.29,2372.16955,2022-09-08 04:45:00,19264.507777777777,19254.159444444445,19278.565185185187,19284.955833333337,19236.491111111114,19204.82195726901,134.12027991544966,62.8492670804343,64.70634736859449,21.70040457511641,15.749253780684345,5.951150794432063,19291.225,19278.225,19194.745,19284.725,19069.195,19157.239999999998,19334.54
1662613200000.0,19351.56,19366.96,19315.9,19324.14,1875.90876,2022-09-08 05:00:00,19274.010000000002,19257.20944444444,19276.43,19293.940833333338,19243.71755555556,19210.009698257316,102.99551284580939,58.622805036873515,68.4761915427055,23.949613182630856,17.38932566107365,6.560287521557207,19291.225,19271.35,19244.94,19281.2875,19069.195,19157.239999999998,19292.07
1662614100000.0,19324.14,19333.55,19287.55,19310.2,2122.19262,2022-09-08 05:15:00,19281.444444444445,19257.525555555556,19275.26851851852,19296.570277777777,19250.92688888889,19214.365798333085,73.53819398638235,56.593206619130456,67.95333342494486,24.326860801822477,18.776832689223415,5.550028112599062,19291.225,19271.35,19269.5,19281.2875,19069.195,19170.239999999998,19311.15
1662615000000.0,19311.11,19314.54,19285.09,19299.3,1534.1667,2022-09-08 05:30:00,19291.546666666665,19257.501111111113,19273.864444444444,19296.187222222226,19257.928444444446,19218.058589709908,54.44497626935244,54.99004967661612,62.12774850305023,23.475680323390407,19.716602216056813,3.7590781073335933,19291.225,19271.35,19273.5825,19281.2875,19069.195,19178.405,19311.12
1662615900000.0,19299.6,19306.44,19288.48,19302.79,1496.78853,2022-09-08 05:45:00,19300.248888888887,19257.631666666668,19273.82185185185,19293.830833333333,19264.16,19221.742564070348,52.541773131515335,55.42544361658729,56.03575178150668,22.819676469083788,20.33721706666221,2.482459402421579,19301.190000000002,19271.35,19267.629999999997,19286.27,19069.195,19185.03,19255.27
1662616800000.0,19302.6,19338.0,19291.69,19337.57,2207.738,2022-09-08 06:00:00,19313.49,19266.60833333333,19274.835185185184,19292.276666666665,19270.00088888889,19226.77853954555,84.57383873122681,59.61775156725625,63.013220916609356,24.820132976747118,21.23380024867919,3.5863327280679265,19301.190000000002,19271.35,19267.629999999997,19286.27,19069.195,19185.03,19127.7
1662617700000.0,19337.57,19351.64,19276.6,19284.2,2257.19079,2022-09-08 06:15:00,19315.522222222222,19272.19777777778,19274.956296296295,19290.308055555553,19272.727777777774,19229.2751247827,56.30104840762798,51.598153288368295,56.14795972969452,21.847155790706893,21.356471357084732,0.4906844336221603,19316.715,19271.35,19262.115,19294.0325,19069.195,19187.61,19143.12
1662618600000.0,19285.29,19285.51,19245.24,19276.01,2235.83121,2022-09-08 06:30:00,19313.88111111111,19275.647222222222,19274.332962962962,19289.299166666664,19276.481555555558,19231.307075879104,0.9957210904478107,50.476047649054145,49.27441322103595,18.61559639092593,20.80829636385297,-2.1926999729270413,19318.230000000003,19271.35,19274.325,19294.79,19069.195,19212.03,19063.46
1662619500000.0,19276.01,19279.59,19224.0,19234.31,2104.12316,2022-09-08 06:45:00,19302.312222222223,19275.67166666667,19270.03777777778,19285.68888888889,19280.42911111111,19231.437637797404,-41.21021576686657,45.09834231356394,48.13705983500091,12.545108583221008,19.155658807726578,-6.61055022450557,19307.61,19271.35,19272.84,19289.48,19069.195,19212.03,19124.41
1662620400000.0,19234.94,19267.35,19180.0,19230.42,3651.94739,2022-09-08 07:00:00,19288.771111111113,19276.639444444445,19265.696666666667,19281.11666666667,19285.71888888889,19231.393392675778,-77.13750089165144,44.62076150362414,45.37018170583142,7.335750801306858,16.791677206442635,-9.455926405135777,19273.48,19271.35,19264.997499999998,19272.415,19069.195,19212.03,19344.12
1662621300000.0,19230.42,19234.24,19056.0,19112.32,7040.13083,2022-09-08 07:15:00,19265.235555555555,19269.62277777778,19259.884814814814,19273.631388888887,19288.199777777776,19226.216288646396,-198.78224835252547,33.144847329799475,33.79513341856098,-6.250335789096425,12.183274607334823,-18.43361039643125,19203.82,19223.61,19259.9575,19213.715,19069.195,19212.03,19227.67
1662622200000.0,19112.32,19203.03,19091.23,19179.32,4340.13342,2022-09-08 07:30:00,19250.693333333333,19266.06888888889,19255.248148148148,19269.12472222222,19287.394888888888,19224.177319574814,-147.12252138267178,42.22331447760819,36.763545008982405,-11.478747382272559,7.450870209413346,-18.929617591685904,19203.82,19223.61,19266.93,19213.715,19069.195,19225.975,19165.23
1662623100000.0,19179.32,19200.0,19145.0,19171.66,2581.39008,2022-09-08 07:45:00,19236.51111111111,19264.028888888886,19250.504444444443,19264.52611111111,19284.252,19221.89395785417,-116.1873031800484,41.52898184725665,36.87158354604006,-16.05532344664607,2.7496314782014633,-18.804954924847536,19203.82,19223.61,19266.93,19213.715,19088.965,19225.975,19239.16
1662624000000.0,19171.6,19180.0,19147.26,19154.64,2516.12879,2022-09-08 08:00:00,19220.050000000003,19260.149444444443,19245.104444444445,19260.378888888885,19279.074666666667,19218.969872730075,-116.07458933807138,39.95673505599518,30.00566953486784,-20.815714113072318,-1.9634376400532938,-18.852276473019025,19203.82,19223.61,19247.059999999998,19213.715,19090.535,19225.975,19252.4
1662624900000.0,19154.29,19199.84,19144.29,19195.71,2463.39543,2022-09-08 08:15:00,19204.287777777776,19258.88888888889,19245.834814814818,19257.19833333333,19274.678888888888,19217.958573915723,-86.7454238230439,45.33484693262339,30.131736169900613,-21.031909488610836,-5.777132009764802,-15.254777478846034,19203.82,19223.61,19247.059999999998,19213.715,19118.725,19225.975,19315.83
1662625800000.0,19195.71,19216.5,19179.05,19210.8,2356.70569,2022-09-08 08:30:00,19196.13222222222,19255.827222222222,19246.84259259259,19255.250277777777,19271.47288888889,19217.64733157156,-59.292216076796166,47.2059584116595,35.82326413421734,-19.757852765873395,-8.57327616098652,-11.184576604886875,19170.754999999997,19223.61,19247.059999999998,19197.1825,19135.985,19225.975,19299.36
1662626700000.0,19211.37,19233.07,19201.71,19227.74,2148.8705,2022-09-08 08:45:00,19190.768888888888,19252.324999999997,19247.354444444445,19253.441944444447,19269.593111111113,19218.086143242363,-37.45792558728135,49.303803065514735,41.33050902977293,-17.18316043021332,-10.29525301483188,-6.88790741538144,19167.795,19223.61,19247.059999999998,19195.7025,19139.14,19225.975,19284.89
1662627600000.0,19226.9,19238.66,19196.83,19201.69,2003.04143,2022-09-08 09:00:00,19187.144444444442,19244.728333333333,19246.162592592595,19249.314444444444,19265.98,19217.373267449217,-43.20946644225704,46.259628448131494,40.84583131048778,-17.04819452130323,-11.64584131612615,-5.40235320517708,19161.675,19223.61,19241.4425,19192.6425,19139.14,19232.25,19279.44
1662628500000.0,19201.75,19240.38,19199.98,19222.39,2081.86232,2022-09-08 09:15:00,19186.252222222225,19237.51166666667,19246.510370370368,19245.835555555554,19262.143777777776,19217.59138625577,-30.41132601363828,48.95659806051416,45.46500765113614,-15.096888529751595,-12.33605075885124,-2.7608377709003555,19148.190000000002,19223.61,19274.260000000002,19185.9,19139.14,19260.03,19250.81
1662629400000.0,19222.02,19233.23,19190.82,19195.31,2158.14219,2022-09-08 09:30:00,19195.47333333333,19230.354444444445,19244.906296296296,19243.781944444447,19257.99977777778,19216.622630331607,-41.62334761403779,45.72378522029776,39.97252797038378,-15.556271145716892,-12.98009483622437,-2.5761763094925207,19165.805,19223.61,19274.260000000002,19194.7075,19139.14,19260.03,19152.24
